id,max pitch,min pitch,mean pitch,num change points,standard deviation,zero cross,loudness
1.0,3210.6171875,148.30137634277344,1434.2281494140625,220.0,868.2533569335938,328.0,0.6989316940307617
2.0,2677.271240234375,159.34178161621094,1001.0344848632812,189.0,645.0335083007812,266.0,0.8024579882621765
3.0,3035.81298828125,150.62782287597656,1093.359375,150.0,622.8165283203125,218.0,0.8367766737937927
4.0,1568.1126708984375,171.43563842773438,655.0477905273438,112.0,403.0182800292969,133.0,0.9105703234672546
5.0,3995.0029296875,237.99774169921875,2372.067626953125,68.0,1227.2408447265625,100.0,0.03536965325474739
6.0,2948.15966796875,232.38446044921875,1069.421875,137.0,637.447509765625,208.0,0.5760443806648254
7.0,2862.3095703125,197.9357452392578,1188.3238525390625,106.0,784.1585693359375,129.0,0.6803983449935913
8.0,3996.868408203125,146.1754913330078,1998.346923828125,939.0,1109.81005859375,1177.0,3.1816558475838974e-05
9.0,3995.61083984375,229.53106689453125,1751.2738037109375,32.0,1177.212890625,53.0,0.34357330203056335
10.0,2664.405517578125,226.79592895507812,1190.01416015625,93.0,908.2139282226562,125.0,1.0365443229675293
11.0,3563.521484375,214.5810546875,1222.8642578125,105.0,850.3754272460938,166.0,0.8744909763336182
12.0,2668.27392578125,193.53611755371094,924.3453369140625,110.0,573.1130981445312,169.0,0.8577799201011658
13.0,1299.3978271484375,149.2801055908203,480.9598693847656,42.0,283.8995666503906,59.0,0.5539476275444031
14.0,3994.209716796875,152.8750457763672,1575.135009765625,151.0,1407.7802734375,246.0,0.10804440826177597
15.0,3998.462646484375,166.75845336914062,1098.8358154296875,194.0,797.8521728515625,268.0,0.8885591626167297
16.0,2388.656494140625,148.48092651367188,785.96142578125,131.0,641.9736938476562,192.0,0.6048851013183594
17.0,2714.543701171875,160.59190368652344,749.768798828125,309.0,423.8724670410156,397.0,0.6959210634231567
18.0,3997.294677734375,145.9471893310547,2072.732666015625,451.0,1133.8355712890625,736.0,3.1109033443499357e-05
19.0,3998.231689453125,177.02328491210938,2062.693359375,168.0,987.6821899414062,277.0,0.08976566791534424
20.0,3986.986328125,228.62562561035156,1662.2608642578125,219.0,842.6254272460938,308.0,0.7678436636924744
21.0,3999.298828125,194.0694122314453,966.5407104492188,85.0,649.3648071289062,122.0,0.6334693431854248
22.0,2877.728271484375,157.77874755859375,936.8901977539062,205.0,553.776611328125,282.0,0.6855117082595825
23.0,3999.62158203125,145.39892578125,783.8855590820312,54.0,834.8917846679688,89.0,0.42779740691185
24.0,3966.575927734375,147.13755798339844,896.5304565429688,215.0,603.0713500976562,296.0,0.6122147440910339
25.0,2643.095947265625,165.23838806152344,965.0924682617188,84.0,851.970458984375,136.0,0.2351197898387909
