id,max pitch,min pitch,mean pitch,num change points,standard deviation,zero cross,loudness
1.0,2805.769775390625,166.72311401367188,1042.5897216796875,80.0,720.3280639648438,137.0,0.3867833912372589
2.0,2593.938720703125,145.37986755371094,845.4398803710938,69.0,524.7816772460938,103.0,0.37912213802337646
3.0,1774.8114013671875,145.95472717285156,647.7545776367188,243.0,377.18365478515625,336.0,0.6157140135765076
4.0,2963.482177734375,332.4132385253906,1369.9918212890625,543.0,625.25,668.0,0.004716132301837206
5.0,2932.871337890625,238.283935546875,1257.97705078125,74.0,875.2948608398438,96.0,0.7519702315330505
6.0,2989.9453125,247.75389099121094,1540.1195068359375,144.0,873.4785766601562,237.0,0.7937716245651245
7.0,3996.475341796875,148.36883544921875,1287.50244140625,280.0,895.32470703125,384.0,0.34540441632270813
8.0,2562.4814453125,163.11871337890625,1210.5472412109375,58.0,846.8281860351562,102.0,0.6938742399215698
9.0,3996.498046875,294.4410400390625,1718.9599609375,92.0,934.068359375,141.0,0.5979204177856445
10.0,3994.515380859375,198.02752685546875,1475.4212646484375,138.0,831.7750854492188,253.0,0.9021389484405518
11.0,1661.9412841796875,148.31446838378906,698.4895629882812,335.0,427.70220947265625,475.0,0.2903161942958832
12.0,3995.443359375,176.3916778564453,1363.7054443359375,175.0,931.554931640625,247.0,0.48730820417404175
13.0,2646.53271484375,160.39134216308594,935.33935546875,68.0,777.6246337890625,94.0,0.5902147889137268
14.0,2645.873291015625,147.55723571777344,936.8742065429688,158.0,659.5045776367188,250.0,0.5551067590713501
15.0,2706.1162109375,195.16720581054688,979.2564086914062,151.0,508.935791015625,185.0,0.7919470071792603
16.0,2528.5869140625,219.0385284423828,852.3762817382812,36.0,698.4683227539062,54.0,0.418668270111084
17.0,3979.830810546875,330.1892395019531,1446.9715576171875,49.0,806.9348754882812,75.0,0.6780813336372375
18.0,2657.488037109375,292.5000915527344,1080.07177734375,33.0,673.807861328125,67.0,0.503595232963562
19.0,3971.928955078125,145.967529296875,693.4842529296875,173.0,725.9312744140625,265.0,0.46883001923561096
20.0,3997.20703125,145.40867614746094,2129.2275390625,562.0,1132.072509765625,1131.0,5.318206149240723e-06
21.0,2715.32958984375,215.27780151367188,861.7869262695312,109.0,663.0079345703125,191.0,0.524528980255127
22.0,3991.255615234375,289.64044189453125,1396.870361328125,57.0,1007.4757080078125,78.0,0.45639511942863464
23.0,2731.66845703125,246.92153930664062,1242.9854736328125,130.0,705.9051513671875,221.0,1.0024608373641968
24.0,3996.9326171875,204.21499633789062,1651.919921875,145.0,1054.086181640625,282.0,0.4484850764274597
25.0,2666.0791015625,151.5851287841797,1055.8060302734375,50.0,894.395751953125,76.0,0.627596378326416
26.0,2601.810546875,172.39993286132812,729.1994018554688,65.0,707.3787841796875,72.0,0.3982519507408142
27.0,3659.429443359375,148.47157287597656,980.28173828125,267.0,743.4656372070312,363.0,0.8673259615898132
28.0,2732.02490234375,193.64178466796875,887.5402221679688,119.0,554.6163940429688,153.0,1.15630042552948
29.0,2726.80810546875,190.62745666503906,1175.189697265625,65.0,751.3248291015625,96.0,0.4906846582889557
30.0,3963.283447265625,329.8401794433594,1356.7034912109375,30.0,768.8281860351562,58.0,1.1221542358398438
31.0,3408.55908203125,330.6019592285156,1294.0888671875,77.0,759.9326782226562,93.0,0.5484073162078857
32.0,1764.9010009765625,145.51441955566406,528.6763305664062,111.0,353.24176025390625,154.0,0.5403439998626709
33.0,3997.4482421875,148.125732421875,2123.38720703125,703.0,1118.8021240234375,1345.0,1.937587330758106e-05
34.0,1493.69189453125,289.3870544433594,912.6102294921875,51.0,423.6281433105469,57.0,0.7636227607727051
35.0,2754.33447265625,201.04409790039062,826.72802734375,158.0,426.8783264160156,198.0,0.4939650893211365
36.0,1548.2489013671875,217.87298583984375,922.8366088867188,41.0,442.6102294921875,42.0,0.540949285030365
37.0,2950.442626953125,291.8656311035156,1030.531494140625,41.0,552.6973266601562,72.0,0.8189979791641235
38.0,3658.70458984375,152.7633819580078,932.2083740234375,142.0,720.47900390625,204.0,0.6707274913787842
39.0,1603.8017578125,219.66299438476562,725.61083984375,23.0,390.6816711425781,33.0,0.38467079401016235
40.0,2711.30419921875,259.0946350097656,1245.422119140625,92.0,690.8931274414062,133.0,0.43867626786231995
41.0,1464.2164306640625,148.56631469726562,540.3552856445312,222.0,318.2211608886719,321.0,0.15490496158599854
42.0,2682.048095703125,170.45945739746094,846.4528198242188,265.0,445.43560791015625,371.0,0.5891339182853699
43.0,3270.066650390625,294.3345947265625,1210.072509765625,57.0,836.5333251953125,89.0,0.5878105163574219
44.0,1469.7296142578125,153.4685821533203,701.647216796875,127.0,387.7783203125,171.0,0.24232764542102814
45.0,3825.132080078125,146.1158447265625,842.5238037109375,236.0,601.8621826171875,312.0,0.6550663113594055
46.0,3751.6142578125,3315.595703125,3490.428466796875,0.0,143.47946166992188,9.0,1.1251804608036764e-05
47.0,1497.0350341796875,293.3541259765625,892.0352172851562,41.0,414.9230651855469,46.0,0.8135033845901489
48.0,3921.15478515625,164.11941528320312,1303.927490234375,112.0,908.9868774414062,189.0,0.7214318513870239
49.0,2720.923095703125,220.41497802734375,1009.9678344726562,41.0,678.0043334960938,52.0,0.9173710346221924
50.0,3285.05517578125,292.8892517089844,1016.4935913085938,46.0,619.88623046875,59.0,0.9497907757759094
51.0,3849.724853515625,171.10693359375,831.6558227539062,56.0,760.7588500976562,89.0,0.8847840428352356
52.0,2741.87255859375,196.8793182373047,1027.2208251953125,59.0,688.7979125976562,82.0,0.47552669048309326
53.0,3080.787109375,156.38241577148438,1633.1729736328125,453.0,717.6843872070312,597.0,0.0035389834083616734
54.0,2963.843994140625,290.73748779296875,1413.921630859375,22.0,886.1734008789062,29.0,0.9155728220939636
55.0,2929.406005859375,148.42803955078125,825.8735961914062,102.0,635.7755737304688,152.0,1.0687453746795654
56.0,2659.8095703125,207.63015747070312,1024.509033203125,51.0,692.5577392578125,66.0,0.9637114405632019
57.0,3659.317138671875,152.35409545898438,1114.0159912109375,77.0,962.449951171875,131.0,0.6060490012168884
58.0,2606.660400390625,146.32774353027344,771.0463256835938,203.0,620.6174926757812,272.0,0.7420781254768372
59.0,2973.907958984375,292.7241516113281,1193.8214111328125,79.0,768.3126220703125,105.0,1.0514963865280151
60.0,1706.4324951171875,154.4051055908203,530.6400756835938,85.0,297.14447021484375,122.0,0.2719476521015167
61.0,2661.069091796875,146.14271545410156,690.2932739257812,242.0,513.8411865234375,338.0,0.3982691168785095
62.0,3999.01123046875,146.61135864257812,2082.1806640625,1218.0,1067.00830078125,1629.0,8.639058796688914e-05
63.0,1476.6041259765625,146.00865173339844,540.522705078125,37.0,281.505126953125,60.0,0.3912906348705292
64.0,2586.52294921875,158.66748046875,1272.3895263671875,108.0,872.656494140625,130.0,0.4730745553970337
65.0,1508.6622314453125,217.1414337158203,717.354248046875,92.0,443.4567565917969,147.0,0.10640043020248413
66.0,3535.05810546875,162.9956512451172,784.1207275390625,142.0,536.5797729492188,222.0,0.8424906134605408
67.0,2737.044189453125,216.81552124023438,1088.9576416015625,96.0,664.614990234375,183.0,0.7525144219398499
68.0,2662.989013671875,146.4520721435547,743.0813598632812,512.0,528.4232788085938,711.0,0.2513597011566162
69.0,3997.663330078125,146.4969024658203,2022.1915283203125,802.0,1080.8980712890625,1293.0,5.039883399149403e-05
70.0,2568.75,147.11245727539062,801.4508666992188,523.0,469.1914367675781,716.0,0.1325766146183014
71.0,1635.8353271484375,163.12728881835938,592.9909057617188,118.0,322.8861083984375,169.0,0.38834309577941895
72.0,2423.039306640625,148.429931640625,555.478515625,96.0,415.3406066894531,131.0,0.4512544274330139
73.0,2780.86083984375,153.40269470214844,2044.738525390625,346.0,646.0647583007812,420.0,0.0044386181980371475
74.0,2129.143310546875,147.0561981201172,640.979736328125,432.0,390.9456787109375,617.0,0.16815803945064545
75.0,3995.893798828125,150.6619110107422,1952.9227294921875,768.0,1076.453369140625,1087.0,0.09517388045787811
76.0,1521.335693359375,152.85452270507812,696.9819946289062,58.0,520.1585693359375,87.0,0.19546113908290863
77.0,3294.798583984375,146.58477783203125,783.55615234375,534.0,482.09564208984375,778.0,0.11637049913406372
78.0,3967.558349609375,146.6456298828125,1485.729736328125,226.0,1202.0108642578125,314.0,0.19867819547653198
79.0,3989.411376953125,145.7736358642578,1766.5333251953125,1230.0,1125.2889404296875,1582.0,0.1175428256392479
