id,max pitch (Cents),min pitch (Cents),mean pitch (Cents),num change points,standard deviation (Cents),zero cross,loudness,amplitude envelope,band energy ratio,spectral centroid (Cents),spectral bandwidth (Cents),mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,is_sa,is_ri,is_pa,is_ni,is_ma,is_ga,is_dha
21.0,-0.5524174843934755,-0.5869876861883471,-1.2703224377491322,0.3022957767888434,-1.2000034292803108,-0.5776351240501205,-0.5482231959450602,-0.4947784189761553,0.10981440965869282,-1.15659107102663,-1.0151193542255383,0.12647626733358616,1.3219666505542536,0.2795070726115439,0.5336034755231263,0.20619065184757207,0.22680530486012226,0.0660753977249217,-0.2579213828959452,0.2442213212613086,-0.338050505978267,1.6546804836217515,-0.6636588432711656,0.24225170151008377,0.0,0.0,0.0,1.0,0.0,0.0,0.0
22.0,-0.2246045255638737,-0.5964701218965369,-1.2664335428172673,0.11260719981582512,-1.517317111931564,-0.5937750720236078,-0.4019046425170117,-0.38870940811030036,0.42595262022828556,-1.2143642967368324,-1.2585664693120755,0.12746484842870523,1.3019696820472784,0.3344101980666518,0.5041921863275679,-0.4499813664275708,0.11033374829435154,1.6970654950747193,-0.4841406844084693,-0.9004321918456256,0.29102757971905946,1.4056890404347613,-1.1350072044079027,-0.06537727867347273,0.0,0.0,0.0,1.0,0.0,0.0,0.0
23.0,0.9861186914531729,-0.5919066009649214,1.5111817909428056,4.625430786871585,1.4271180931666976,0.3391022954312561,-1.495930342423731,-1.4238328980354824,-0.25378919731196975,0.08522715094489888,-0.4293860180087804,-1.1405523557211172,0.3509539800948119,0.30608912068216937,-0.6093222887167605,-0.055159927238862594,1.2479742226226735,0.6226507428043746,0.14809452618642027,-0.7909863898345024,1.4685947856160975,3.164823903009299,-1.5560942169149428,1.1285350787239479,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24.0,0.9037642455297903,-0.5531223399519596,0.18746763657081206,0.3949343841477593,1.39383261940371,1.7804329234814553,-1.7712795113457391,-1.721640726367312,-0.4449003093756424,1.4822229262390572,2.0220820202293335,-2.940603829011592,-0.7617807227724254,2.986631871606721,0.5056404242045085,0.3162508324018391,-0.1128484832099296,0.46657467737846986,0.07300461627975839,0.5167951046687345,1.2050376951857988,0.646595744728395,1.1931512619064089,1.8913365993595035,0.0,0.0,0.0,0.0,1.0,0.0,0.0
25.0,0.993571562567948,-0.5846376048020788,1.6662657028478027,8.842693102829852,1.5387876318631373,3.7852503624081195,-1.778295833188314,-1.7266936408933864,-0.4856774964184719,2.3838003682605216,2.2614863754488876,-3.335334882810923,-1.3666670802790852,1.4861961267495287,-0.4047813687904079,0.5531178604867274,-0.20620030714727572,1.6254030527107002,1.5242806651400032,0.5710840009522734,1.5200438923803554,-0.23159801504631233,0.35023068543381053,1.7991262624143747,0.0,0.0,1.0,0.0,0.0,0.0,0.0
26.0,0.9697696899565613,-0.5392467527394856,-0.07330411678146237,-0.38587673502024616,0.6157770431042573,-0.6056676875747655,-1.4503279011939965,-1.4617659976140462,2.1367874318807956,-2.0181321465153808,-2.5659893068922144,-1.3427308613439473,1.1744951228015295,1.2046069444572625,-0.5281558722804601,0.41839614843486594,0.9924900439811816,2.922606639849575,0.46135270722507055,-0.3573123877115045,1.8072184347510394,0.13066070067009883,-0.8608034819108031,-0.28006023904599997,0.0,0.0,0.0,0.0,0.0,0.0,1.0
27.0,-0.3034105443019455,-0.439154538649697,-1.181309988263336,-0.1300177242194308,-1.2986538349270929,-0.6525184087901736,-1.0190678989470943,-1.0739476387279283,3.255338891970265,-1.968922574543833,-2.8766349595587655,-0.47163071025186676,2.0241627479582176,0.5725916188470551,0.06060663587850588,0.06002540786624697,0.362759832237698,1.800304153715016,-0.16043017638712048,-0.8947856818969702,0.03150649674810062,1.0947729760836429,-0.45629423041974854,-0.47200781304235584,0.0,0.0,0.0,1.0,0.0,0.0,0.0
28.0,-0.23459636723091962,-0.5901602665403626,-0.12170984567001021,0.522863889548167,0.18643997127996526,-0.4723438974072443,-0.8997049939350376,-0.705158378359778,0.12492175328564192,-0.5114875468982981,-0.7310313969568832,-0.1100790585612632,0.6563783443413246,-0.8580101320717024,0.9462909689828762,-0.12135443891059476,0.6035094077508282,-0.02370511665245112,-0.35041291875035524,0.269503152620025,0.24489379975503242,2.0621999777085436,-0.5253442551250411,-0.7720039371374703,1.0,0.0,0.0,0.0,0.0,0.0,0.0
29.0,-0.2306785769723141,-0.5566717406167071,-0.82110713665305,-0.2447131428542791,-0.7563121771679369,-0.5447887127993576,-0.7229136129497896,-0.6085858678660223,0.16939229387538415,-0.8430733950344163,-1.0661408236160048,-0.019860527548913928,1.0949531609807615,-0.6250853291721421,0.8110533959451315,-0.7157866905836537,-0.10116226188514585,0.8330744552479222,1.3229175756249039,0.6617849199415008,-0.34532885108471373,0.896761826148544,-0.2739784080512173,-0.020792704340031106,0.0,0.0,0.0,0.0,0.0,1.0,0.0
30.0,-0.5498864729122763,-0.4444154429553531,-0.8291044068092188,-0.5314516894413998,-0.30335744873124315,-0.6068031634314086,0.3347138703133479,-0.06672390476286427,0.06994276198326466,-1.2049480432170165,-1.3228133773197583,0.24528712544935471,1.0597693833075847,-0.105991271289643,0.3589552404734807,0.5497728597409292,0.6912771394403341,-0.06433859847397302,0.42053626556358104,-0.6520478478455164,-0.35763033684897944,0.3106741112335101,-0.31719503830970436,0.6758758335258328,0.0,1.0,0.0,0.0,0.0,0.0,0.0
31.0,-0.2981127745062996,-0.48232240408021665,-0.5934050607053166,-0.11678363745387141,-0.5715824854009787,-0.45828292138247945,-0.5969469214470731,-0.6964266291817118,0.2125508631429472,-1.0005714298835964,-1.1617455158225911,0.062210788631635525,1.3212924455283093,-0.5790887526573639,0.8115527092908951,-0.11373825510420447,1.210915788201975,-0.169301906330802,0.02349348100506849,-0.4767916150087658,0.8331621514461519,1.759625547187105,-0.8928348684374363,0.586863519065509,0.0,1.0,0.0,0.0,0.0,0.0,0.0
32.0,-0.2868644169798175,-0.5830465825697604,-0.327239576706312,-0.103549550688312,-0.27430140746305326,-0.41999635768292537,-0.6125356431291055,-0.43848213293119487,0.047694657854583565,-0.6663653762414956,-0.7861088422905638,0.11172003828986549,0.9507239842235196,-0.9194474340825359,0.7602027862531429,-0.05629339299299738,0.9075929424755417,-0.19732784682197624,0.14480276909603013,-0.44630723650234105,-0.3508854079115762,2.0126819640202886,-0.29704931959740377,-0.3182748364843916,1.0,0.0,0.0,0.0,0.0,0.0,0.0
33.0,-0.48933057696879884,-0.5726370672357717,-1.1664390122520083,0.15230946011250335,-1.1730808317225783,-0.5940048541635079,-0.41987535574163104,-0.3756661977361729,0.025580924734385977,-1.0073324377200097,-0.9468099582379881,0.19971641810845261,1.1093077390529325,0.0320353960667986,0.6600762802722991,0.25121553121299195,-0.08243275784159036,-0.0871558170110029,-0.1979117194654704,-0.06819172057944278,0.2921782065586519,1.5635610956915247,-0.536949572718221,0.8210632810953861,0.0,0.0,0.0,1.0,0.0,0.0,0.0
34.0,-1.6271543814502827,-0.5751715888445764,-1.0406390145538507,0.20524580717474103,-1.4000999351763812,-0.5723603957798986,-0.5553552034789051,-0.5620122711992401,-0.1784909041436641,-0.8346868065911512,-0.4557113563539035,0.23570154072270744,0.9678216339315903,0.6000976162450826,0.25411705563179626,-0.4956597711973351,0.3694931698921604,1.3551786354076214,0.4026636018279762,-1.2190682326452176,1.1160349502137012,0.612953234453466,-0.5934805811294445,0.6555244664287404,0.0,0.0,0.0,1.0,0.0,0.0,0.0
35.0,0.841622002334177,-0.591640218228701,-0.44650887466296585,1.3566113557784099,-0.4182039396888928,-0.09739957937571887,-1.4990523491319014,-1.4313765029193002,-0.01881003840080397,-0.2323426952542428,-0.1895376168250809,-0.9503920746981287,0.8341870228722779,1.077890447958804,-0.10388101660991567,0.11056510115939246,1.9211863861386047,0.8154059827577559,-0.24107264118506413,-0.40231985188017255,1.6547945544888123,2.7296412150487686,-0.9268495257472968,0.4976652639516039,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36.0,0.9897300246888067,-0.5518850894304511,1.4534012369666693,2.4682746440854006,1.4442057236771895,1.7911098903057676,-1.769931441267523,-1.7192534841568332,-0.4281700381261055,1.6104606308074076,1.9083146723209998,-2.6981260086517755,-0.8694247893784232,0.46517127698552946,-1.5069380542196,-0.40857309818470944,-2.198172543167133,2.2063705455569322,1.0743697596562296,-2.035648870966772,1.6565847560719906,1.1988311132380018,1.0977163007116104,1.1907784415726652,0.0,0.0,0.0,0.0,1.0,0.0,0.0
37.0,0.9935285798281952,-0.5826909398113653,1.755383149079568,4.435742209898567,1.426001852853873,2.938086636321288,-1.778087163977418,-1.7274749202296271,-0.499068747050673,2.371350894563563,2.4977268395881196,-3.471438294328244,-1.5128815892284906,1.1675366019735314,-0.9006878964446356,0.6309834553963752,-0.14353455661978287,2.1344474180095974,2.689379878360988,0.50184771177815,1.785884533957764,0.12997890286660266,0.0344106017697948,1.651289421792612,0.0,0.0,1.0,0.0,0.0,0.0,0.0
38.0,0.5355919948636472,-0.5316095262770626,0.28209084158368436,-0.01532230558458256,0.9442117769488498,-0.5888878776932606,-1.330474010688699,-1.3823825179206974,2.0150868755864333,-2.125074732907089,-3.039968847527763,-1.3187362529628435,0.8140723501457336,1.412480818400329,-1.1204215412449854,1.2112871534229324,1.1143767788153691,2.6880913673602254,1.9008963114379382,-1.0977815861033156,1.5980760875871003,0.7151636787432739,-2.140972730984648,-0.06432294407656211,0.0,0.0,0.0,0.0,0.0,0.0,1.0
39.0,-2.1911732414842917,-0.3908568454116569,-1.4703236669716844,-0.2755926786405844,-1.8255445288940444,-0.713235100394097,-0.9663470560594847,-1.0234818247959014,4.476552415417474,-2.1874354010608337,-3.097567685296979,-0.4865330151358909,2.090556822320532,1.1992337078553008,-0.6181092627345737,0.18300902363963847,-0.042941423262490085,2.119152682527301,0.20163112989627474,-1.843768788692577,0.0983656010655835,1.527569026983528,-0.07645800737031526,-1.1387906871423685,0.0,0.0,0.0,1.0,0.0,0.0,0.0
40.0,0.9654770384418864,-0.5785524173287636,1.0056444923651213,0.3155298635544028,1.4652670495351645,-0.292481109082607,-1.2475444507654825,-1.1367802298743936,0.7691825928749141,0.11228093112902583,-0.2890564788187972,-0.6443519950082749,-0.0036173807790861314,-0.5568432613309277,1.1829911337413619,-0.11745658930133693,1.298817491248916,1.3038795215101917,-1.8093122567848492,-1.80042765547276,-1.4881277744256463,1.5231627325868948,-1.438489117922165,-2.87843162489496,1.0,0.0,0.0,0.0,0.0,0.0,0.0
41.0,-0.2712677236015296,-0.14755341479304232,-0.18411602394760357,-0.4299903575721109,-0.002216019908784063,-0.5247763875475047,-0.6027176189480368,-0.7687186152710823,4.409909620962346,-1.4422992754040869,-2.5446834567027787,-0.4020090562346683,0.8397203071287411,0.3318696974339583,-0.7156040787142075,0.8967587178722407,-0.2870912527513679,1.890467576164931,0.8614902054602807,-2.0684701034784507,0.19129521304607333,0.8520822913924337,-0.8825460901362288,-0.651348734583111,0.0,0.0,0.0,0.0,0.0,0.0,1.0
42.0,-2.427868374379707,-0.5874864223637412,-1.7944283698877024,-0.5755653119932644,-2.258728332113162,-0.7230001927612284,-0.7036545557174019,-0.8757549160714766,0.8351614093413097,-2.2711102421716833,-2.702919506099992,-0.4373201379425983,1.843115572726126,1.4240681308544134,-0.5689057801299894,0.12615915081510265,-0.40229957387988075,1.6573830318741851,0.9165505299778818,-0.8850482814467479,1.3515633271968233,0.24854721417235837,-1.6426920190451046,1.0325443000632133,0.0,0.0,0.0,1.0,0.0,0.0,0.0
43.0,-0.3359571691441162,-0.5830661976207536,-0.8965096795896468,-0.4652812556136027,0.2401076691538825,-0.5250818140967699,-0.7289617258333606,-0.7617793072732643,-0.3506969192536495,-0.23973136165784117,0.5250424795596909,-0.02706503937614226,0.023501730706443482,0.9660523833712225,1.863305853811938,1.6549916579595039,0.05675559010053255,-1.0951702069160203,0.7389726496043005,0.29628011042301783,0.7371372762668058,-0.6890173410462169,-1.8906077808952781,1.5469001365357706,1.0,0.0,0.0,0.0,0.0,0.0,0.0
44.0,-0.32820142156116733,-0.5796370639695632,-1.0963496802545638,-0.47851534237916205,-1.0403763274865097,-0.565774635811368,-0.4524410800785527,-0.5251255625061101,-0.2872338608235525,-0.5248136304643428,0.11549327285486545,0.18719885637109118,0.48514627789722065,0.6438024643315138,0.2667843745281342,0.14917612438929514,0.20813254690966387,0.5281470280480032,0.8180969010191038,-0.059434269548316,0.7738896956082226,-0.7115324564967048,0.8957218380106414,0.18179699175947336,0.0,1.0,0.0,0.0,0.0,0.0,0.0
45.0,-2.4246019548801185,-0.22450445740540198,-1.4416096448402875,-0.3020608521717032,-2.2650782397546223,-0.6272417288509861,-0.12933042322936397,-0.20181765959745251,-0.21131089808563971,-1.0857413247893137,-0.24525136616096488,0.15556481186436796,0.8212010157762542,1.3609804898807227,-0.3642529094892534,-0.16683058360272543,-1.3449432451299896,0.6608092904845688,2.145296831105786,-0.14038135260378778,0.10602275771126879,-1.4175501287887566,0.9002492348092541,-0.029233264333331094,0.0,0.0,0.0,0.0,0.0,1.0,0.0
46.0,-0.23937085642336048,-0.48234146957586715,-0.6302492742005666,-0.496160791399908,-0.503168172439609,-0.4713030445386547,-0.029648357604761526,-0.11236654636427024,-0.24842111971140382,-0.5125428367565152,-0.02119412007846267,0.3547783082512897,0.423601202303296,0.21576738564957226,-0.1917840139072293,0.00011742406453299865,-0.4575394353747116,0.23410376281009915,0.7203193084307509,-0.1580299721221039,-0.4289214908812287,-0.15987899686666876,-0.0018664994966092723,-1.032749707780488,0.0,0.0,0.0,0.0,1.0,0.0,0.0
47.0,-0.056736882252823986,-0.4722916395991917,-0.13434846656978744,-0.42116763306173793,-0.058886052894787315,-0.3569296582513225,-0.02409101950396283,0.011361685105639768,-0.14831544845958622,-0.3650376776836456,-0.15052853650413953,0.32451638567666324,0.34189238585099174,-0.07938783816990293,-0.4461016071395293,-0.26583748464016904,-0.2045050725447561,0.18344570857716738,0.18125840135743734,-1.0206882609783863,-0.8734810646416643,0.47049943827964297,-0.1744905067539707,-1.062017788476284,0.0,0.0,1.0,0.0,0.0,0.0,0.0
48.0,0.1004964990553632,-0.22859694944873643,-0.06779309148940588,-0.08149273941237964,-0.1261470284095365,-0.3483832772004554,0.1208764583996775,0.1152848641061725,0.06826352783606822,-0.480479135589294,-0.5710732958940068,0.566393753587393,0.922798139283463,-0.9720134688839022,-0.07986706691380108,-0.42498776979044633,-0.7079168867979954,0.24880039979030963,-0.29892324118584723,-0.13677552291861722,-0.20714462199112801,0.7343462291797598,-0.9011958939158398,-0.17696799048188153,0.0,0.0,0.0,0.0,1.0,0.0,0.0
49.0,-0.5180610824089975,-0.1747947231081714,-0.9547708840189266,-0.19177679579204143,-0.7849107956077139,-0.4683915679831594,-0.44069643977895123,-0.4322492506604336,-0.15666758454423238,-0.6541955155121397,-0.3084518900967072,0.2784707483424127,0.8221230815769078,0.03968555537076322,0.45915458088815136,0.03242105851954944,-0.07975406916614877,-0.5904102361826322,-0.1609685271423876,0.7932634607520332,0.23739517324733062,0.2018297823561426,-0.8857741293164946,0.4415057678165722,0.0,0.0,0.0,0.0,0.0,1.0,0.0
50.0,0.9861190677567184,-0.39929262062034443,0.8214073137696852,1.2507386616539347,1.2091226625179434,1.7951067653211517,-1.6857378132519945,-1.6455206999199101,-0.37225834603035557,1.4345394367948965,1.3721977408062929,-2.1070246154929366,-0.5269648813897841,1.502695808196184,-0.5641201836290173,0.17720857578371957,-0.3522406715508494,0.16764508510821374,1.3442643533989747,1.371630792052735,1.130269937482301,0.6420192833983535,0.0407737997692604,0.9067292830773506,0.0,1.0,0.0,0.0,0.0,0.0,0.0
51.0,0.5489191571746762,-0.4210389691991808,-0.2244615460419791,-0.20942224481278732,-0.31506086899777813,-0.4962146966662204,-0.7871055337458184,-0.79342223640644,-0.016582945563599596,-0.6937707180535223,-0.8722462857158582,-0.04163408581042885,1.0043443341628868,-0.6964477420922445,0.14243844983382142,-0.5716452334501797,0.3820206918313942,-0.0959987468322229,0.5849586678688733,-0.3302020669299369,1.0447046165902076,1.2208030902369946,0.5662418336465331,-0.08344123512415451,0.0,0.0,0.0,0.0,0.0,0.0,1.0
