num_change_points_diff,std_diff,mean_amplitude_envelope_diff,loudness_diff,zero_cross_diff,ber_diff,spectral_centroid_diff,spectral_bandwidth_diff,label
-26.0,-60.5377197265625,-0.0013395927,-0.0005139266,0.03554687500000003,[-1.0841928  2.8015695  5.7129927 -0.8957405 -2.0804625],491.660761916487,-240.599860402305,transition
-60.0,141.5919189453125,-0.00013852865,-5.6835794e-05,-0.09980468749999999,[-1.3882003  -0.74711704  0.6323743   5.160843    4.252899  ],-744.1333541414424,265.1511688108817,transition
-17.0,-227.9248046875,0.006137211,0.0041025393,-0.007910156250000001,[ -9.920643 -14.38106  -21.098763   1.182951   4.906636],-32.09844839533889,146.7534838745853,transition
-7.0,109.15390014648438,-0.009641852,-0.009964623,-0.0022460937499999972,[-18.772861  -3.991951 -12.733475 -34.625774 -44.504135],266.6497850083513,357.75738498185274,transition
19.0,74.0791015625,0.011579519,0.006274635,0.01171875,[ 3.2741966  6.6735916 15.457039  24.242004  29.300508 ],-190.55432299837935,-500.2101435653992,transition
0.0,-301.9505310058594,-0.022931278,-0.013476457,-0.017187499999999998,[-16.375275 -22.692142 -14.853323  14.27944    8.910002],-136.81845178918138,181.618117752829,transition
-1.0,108.4171142578125,0.035255272,0.020901807,-0.0023437500000000056,[-6.1062794 10.683779  32.971592  12.157475  -5.98275  ],129.85063949077562,-161.1026017275599,transition
9.0,114.91659545898438,0.027204927,0.015437519,-0.002734375000000004,[-11.20528    -9.350974   -4.3362293  15.404988   12.156402 ],-93.262908487088,-107.34542310718894,transition
0.0,192.48394775390625,0.003623942,2.9802322e-07,0.012988281249999997,[-2.5333242  5.740259  17.83196    7.4388866  5.493222 ],-36.42986395068192,-103.7379339306001,transition
6.0,360.73260498046875,-0.007197041,-0.006295717,0.0185546875,[-3.579204  -5.7126646 -0.1922493  7.763634  10.309146 ],26.00448111621472,-212.2120088318079,transition
35.0,-78.8272705078125,-0.011300685,-0.009051849,0.0634765625,[-10.946756   -6.5435305  -6.38501    -7.895771   -5.9874096],823.0835179575702,327.44111187529825,transition
29.0,141.501708984375,-0.00034024258,-0.00021677074,0.11884765624999999,[ -7.2235036  -9.263819  -12.243675   -8.910838   -5.2984257],2262.6100418707506,1247.6571885714102,transition
-30.0,139.58172607421875,0.013902865,0.0071385615,-0.015917968749999997,[ 4.114539  3.488924 -9.760021 25.41695  34.300316],-206.62516824157,-142.76034052197838,transition
16.0,389.0042724609375,-0.008952871,-0.009459496,0.019335937499999997,[-4.6594315 -4.6922264  4.494133  26.383986  17.333529 ],302.6070100646259,-128.03962545112154,transition
9.0,-106.1832275390625,-0.003930824,-0.0046568057,0.010937499999999996,[-23.871979 -13.109568  16.929346  33.55123   17.86091 ],-26.75113278833851,-234.26374705502803,transition
-32.0,191.736572265625,0.14692147,0.09457939,-0.030957031250000003,[ 0.06563091 -0.7741127   0.8758249   4.5886784   9.492383  ],-72.31727196611132,-182.28932718010037,transition
27.0,76.903076171875,-0.120776,-0.08668852,0.034765624999999994,[ -5.55044    -10.861301   -11.725264    -7.8311977   -0.60987663],732.8400774091779,639.4764074166533,transition
-1.0,35.5364990234375,0.088422716,0.050853644,-0.005566406249999996,[-3.5586042 -3.090516   2.7986975  9.685308  10.689529 ],-429.2198720514084,-341.22922863067197,transition
-19.0,378.14141845703125,0.12670027,0.07953224,-0.0026367187500000028,[-5.2171392 -3.1965504  1.6694717  6.829426   8.263991 ],327.4733412062519,-18.791211420430727,transition
-5.0,802.1066284179688,0.053490594,0.032243513,0.020605468749999994,[ -6.9732513 -13.059977   -0.7988081   0.5441861  -0.6047821],378.37000803838873,95.08711777632652,transition
-2.0,15.8255615234375,0.14295712,0.09171049,0.007617187500000004,[-2.0838127 -4.0473776 -8.509308  -7.932024  -5.985998 ],253.69087125836472,117.43364448443276,transition
7.0,48.163299560546875,-0.027191412,-0.020414548,0.014746093750000001,[7.685995  5.253725  2.3600254 2.534419  2.1266842],-492.45040425292336,-405.6437013833088,transition
-3.0,69.39962768554688,0.0062430175,0.0044739326,-0.008496093750000003,[  0.2737236   5.626566  138.64954    32.81208     9.702977 ],-213.6954904663305,-338.6502964825713,transition
28.0,179.80380249023438,5.1466646e-05,1.50789565e-05,0.032812499999999994,[-0.10421038 -0.8187065  -2.762452   -2.312002   -0.16008663],581.0950935169521,203.22411097338818,transition
0.0,-288.9751892089844,-0.0043667145,-0.0029881038,-0.0037109374999999972,[ 158.36833  203.51479 -368.01224 -250.39099 -119.91312],-286.01043736725353,-340.8173260317815,transition
-29.0,-68.90447998046875,0.0004224755,0.00032047334,-0.017578125,[  1.0670319  13.800163    9.420845  -20.968666   -9.044328 ],-63.34908051495495,67.4480615471266,transition
106.0,-231.28497314453125,0.006856052,0.0068677748,-0.16591796875000003,[-1.7676711  4.4133587  8.155098   3.9637911  1.5637627],-1561.7303097261374,316.2145367474036,transition
-35.0,23.43768310546875,3.2370735e-05,1.881818e-05,0.015039062499999978,[-4.9252243  -2.6777444   0.36285305  2.3973293   4.375972  ],278.2362060735004,-204.77015179073305,transition
-1.0,-71.5400390625,-7.94541e-05,-7.728637e-05,0.0009765625,[-5.037572  -2.8114681  6.771901   7.455023   4.954338 ],-51.66679135474715,-74.287644712982,transition
-61.0,52.67578125,-4.6438777e-07,-4.7845788e-08,-0.12343750000000003,[-0.01580238 -0.21075022 -0.25634846 -0.13717777 -0.24800062],516.0975912526119,-25.244280851431085,transition
1.0,187.95033264160156,0.002166343,0.0016385254,0.00146484375,[-13.568708 -10.365504  -8.619194   8.865252  20.757553],147.4388237814536,49.144862943009,transition
-9.0,20.705291748046875,0.010400072,0.006432291,-0.0030273437500000014,[ 5.7189755  4.2264967 -0.0871048  3.1538935  6.6166153],-151.6276732419003,-176.90087097269839,transition
7.0,-75.1865234375,3.9458275e-05,0.00395903,0.004101562499999996,[ 5.1022587  7.569701   6.5259523 -1.3626347 -3.880064 ],32.55617573863037,-41.40210244764603,transition
2.0,-94.4503173828125,-0.027670458,-0.011438742,0.00244140625,[ -0.5012455   3.782364   -2.4401264 -13.419647   -4.5113745],-141.18283473924225,135.94635825713067,transition
-3.0,-61.68951416015625,-0.017283585,-0.011557046,0.0003906249999999986,[-5.6986523  -0.95901966  0.9695158   1.0560379   2.0397635 ],-226.93068046493772,-66.12131590817489,transition
-4.0,110.75802612304688,-0.012581117,-0.009256098,-0.007226562499999999,[ 5.501745  10.31473    6.0310936 -3.735958  -1.8180742],51.47896099379318,-52.085872426353944,transition
16.0,481.802978515625,-0.026693419,-0.021465551,0.03232421875,[  2.9665747  -3.1518993 -49.38331   -51.262047  -16.025322 ],870.2386738491255,411.60171051212046,transition
26.0,11.21392822265625,0.004311096,0.0031762868,-0.0042968750000000056,[ 13.957565  11.500965  -8.929043 -12.879965  -4.510002],-192.79191865042094,-64.7352201094609,transition
1.0,1.1277008056640625,0.010170432,0.0071027223,0.001953125,[-16.951088  -10.188091   -2.4583702 -16.709368   -5.0425363],124.76087723681417,191.51212346920101,transition
7.0,166.8612060546875,0.002987653,0.0012371186,0.02421875000000001,[ 8.054102    0.42283916 -4.260704    0.6899185   3.8263226 ],21.614089040524505,-234.68065437721907,transition
25.0,360.95458984375,-0.0065424596,-0.005019091,0.07773437500000001,[-3.4397755 -3.161046  -4.968198  -9.446329  -9.741635 ],1057.338705856237,445.1842070606326,transition
4.0,-461.6180419921875,-0.008241005,-0.00435647,-0.0146484375,[-10.017236   -5.6882744   3.491562    6.8011665  18.72979  ],-234.8137751468057,-32.20608933466269,transition
14.0,-224.19390869140625,0.0050845183,0.0059755966,-0.0028320312499999986,[16.535778  15.53662   14.633994   3.0553493 -4.367546 ],-156.53242125271845,-284.243097599734,transition
33.0,110.95718383789062,0.0066773146,0.005379336,-0.0009765625,[17.703484 19.607286 16.933105 13.133871  8.178188],-931.5756798542611,-660.9920082044976,transition
-15.0,-82.8521728515625,0.011143714,0.009140687,-0.006738281249999999,[-23.6228    -23.506603  -16.40269    -1.6147289   2.0481033],130.52108521520358,302.11959952022085,transition
4.0,31.78778076171875,-0.0037896484,-0.0016912669,0.006933593750000001,[ 2.3985844   4.222267   -0.34522057 -4.311016    2.383484  ],104.76585304196442,-8.62866218987142,transition
-8.0,-33.779144287109375,-0.0021588923,-0.0014690822,-0.013476562499999997,[-17.092789  -11.367147   17.22149    -1.6915302  -1.7917843],187.9958689600826,323.1574560423155,transition
-5.0,786.0147094726562,0.0039192634,0.0019838354,0.011523437499999997,[16.772484   7.7643166 -3.7300186 23.47316   58.56946  ],191.3117520996666,-178.52558872905047,transition
1.0,55.9381103515625,-0.0025054594,-0.0014754622,0.02685546875,[ -8.795359  -11.600508   -5.7719746  -6.9786816 -12.099988 ],306.58246572951066,225.13547298355047,transition
-57.0,-539.303466796875,0.019401731,0.016462987,-0.14462890625000002,[ 40.42853   88.46768  194.06906   34.077774   6.916115],-1730.533952702485,-937.2267742409613,transition
0.0,25.231353759765625,-0.010590233,-0.0077291057,0.01025390625,[-21.591604  -20.470224    3.5884743  16.31036     5.0600452],176.54979831929882,173.40881803625643,transition
23.0,-242.27096557617188,-0.03270706,-0.01706491,-0.007128906249999997,[-17.068699  -16.355625    7.4944954  27.06253    11.646835 ],-171.9487500408918,9.323134046902624,transition
-3.0,-243.21240234375,0.013036348,0.00980898,-0.0062500000000000056,[-34.219788  -11.169878   14.604988    4.042366    3.3766289],-131.86103213283673,-6.78943726214834,transition
-201.0,-9.314208984375,1.3006666e-06,1.782912e-06,-0.02958984375000001,[0.29683328 0.53506064 0.36606157 0.33800948 0.3919655 ],-349.7713272602077,55.23346144341167,transition
103.0,23.146240234375,1.1137269e-06,2.2643508e-07,0.16835937500000003,[-0.01220882 -0.04061854  0.1586405   0.30755496  1.3066531 ],-229.2771852370879,-127.7441630826238,transition
23.0,-65.4578857421875,-8.8046945e-06,-6.923481e-06,-0.004199218750000011,[ 0.00727987  0.18893552 -0.12937188 -0.10690665 -0.12182617],-115.24458124448665,215.18768274950162,transition
9.0,-310.80975341796875,-0.02201885,-0.012972083,-0.008691406249999999,[ 4.7838917  2.3418808 -1.1829605 14.592678  -4.539152 ],-277.1389095888303,-67.36206980499401,transition
-23.0,3.104339599609375,-0.021744655,-0.015421913,-0.0036132812500000028,[  7.290407    12.518347    -5.2904778  -14.210651    -0.29391098],-142.1055976956976,-49.35658479764152,transition
-55.0,-46.89862060546875,0.019909546,0.010448165,-0.0012695312500000042,[ -3.4498043  -14.272543   -19.025373    -3.8570423    0.40802765],139.23495661371498,140.07550027147408,transition
-5.0,-68.910888671875,-0.01790933,-0.009425487,-0.008691406249999999,[-13.391901     0.35349846  36.01806     17.859673     3.2580929 ],-191.1551825645588,-59.52105946801203,transition
29.0,318.75927734375,-0.019463848,-0.00995405,0.0022460937499999972,[-13.613937 -24.694746 -30.344015 -21.62284  -12.592585],796.387576320948,701.3681132604713,transition
0.0,-12.435211181640625,0.0025993772,0.0013837013,0.010937500000000003,[-19.23865    -8.819569  109.82434    63.741352   15.9578495],74.18863166983965,33.15144722087325,transition
-2.0,-15.232025146484375,0.00032678433,0.00023014657,-0.0001953124999999993,[  6.6020117  11.713124  -11.109795  -13.587091   -5.196801 ],-132.0520583969518,-66.02850156402565,transition
5.0,-13.497589111328125,0.006452767,0.0056870077,0.007714843750000002,[-2.0402198 -1.9328461  3.3565216 10.518618   5.791312 ],-25.770220011840365,-171.74645395503012,transition
12.0,103.85638427734375,-0.011414804,-0.0056864507,0.0003906249999999986,[ -0.6394386  -1.3515034 -10.020666   -3.1710835   6.010478 ],11.655645814249283,18.290149520831164,transition
-8.0,-199.27001953125,-0.027439333,-0.013201283,-0.0162109375,[ 0.38640594 -8.079897   -6.509243   -0.45886993  8.691603  ],-394.2492678245728,30.87898495448576,transition
-30.0,-162.32861328125,0.017080521,0.011179532,-0.033203125,[13.096537  14.3808155 15.541143  13.725166   7.706024 ],-1040.592822442818,-624.4353681421558,transition
8.0,421.97918701171875,-0.016019098,-0.009524008,0.004003906250000001,[  7.934616    4.7115173 -15.472042  -20.222622  -13.796845 ],48.29498217824107,193.4720974825566,transition
-1.0,130.60980224609375,0.0040151924,0.00044237077,0.005078125000000003,[ 0.33492565  3.2257366  -4.966217   -8.3974495   2.8886518 ],62.77901085023905,-21.944711260277018,transition
12.0,-112.449951171875,-0.015785884,-0.008035648,0.046972656249999994,[-3.463099  -5.606821  -6.2690673 -6.1100807 -3.7406902],975.8841076907947,-148.18845502303043,transition
3.0,-61.4627685546875,-0.0017187763,-0.00087980647,0.00039062500000000555,[ 2.902216  -1.3682241 -7.1867876 -3.2981682 -2.1587305],2.9659383063153655,-32.43695868905047,transition
-10.0,366.795654296875,-0.027395237,-0.013347242,-0.0052734375000000056,[ 13.081527    3.695591   -2.9479408  -8.746657  -20.49725  ],-34.748625128903996,188.40171270862675,transition
6.0,-272.43902587890625,0.0137314685,0.011517748,0.004785156249999999,[10.2149935 13.697167  14.227547   6.296566   3.9025059],-289.5055511432083,-220.16304229640173,transition
-21.0,-74.8623046875,-0.008337326,-0.008953486,0.00019531250000000278,[-18.969864   -14.362633    -2.0219536    0.22000694  -1.117034  ],257.04653507750345,186.60542535586342,transition
-14.0,182.5841064453125,0.009321719,0.0055364817,0.006054687500000003,"[ 7.2583961e-01 -1.6122961e+00  2.0357437e+00  3.1461220e+00
 -1.0414124e-03]",-83.15763479202133,2.7361087253059395,transition
-4.0,-258.69110107421875,-0.01015044,-0.0042058676,-0.0015624999999999944,[-13.278177   -7.395073   -3.4463844 -13.671717   -1.0281296],202.26853066795616,211.97347780318614,transition
2.0,-277.6236572265625,-0.024722865,-0.017469011,-9.765624999999792e-05,[-102.64171  -125.7468    -45.333534   10.069828    9.795158],167.8919691887603,336.92943407830194,transition
-21.0,-285.8441467285156,-0.012733351,-0.007670095,-0.02099609375,[  1.1934729  -3.730812  -45.11001   -27.350513  -10.2925005],-116.71278612395531,86.74636886665257,transition
51.0,358.91864013671875,-0.0012515311,-0.0009509349,0.0287109375,[  3.5746336   7.049444  -10.156567   -5.7895393  21.590937 ],108.5498740664666,-120.16381204483628,transition
-41.0,-511.9036560058594,0.07268942,0.05192742,-0.03896484375,[36.006744  30.451569   8.578686   0.6151104 -0.8872347],-564.7664239509635,-433.26433653307527,transition
-2.0,15.495941162109375,-0.0051697437,-0.0036484853,0.013183593749999997,[-31.566801   -57.59393    -92.6919      -0.90018463  43.620026  ],91.56396401453651,115.07364067222511,transition
4.0,-11.498992919921875,0.03618749,0.020297248,0.0171875,[ 4.3847904  -0.02519226  0.75948143 14.16539     9.148346  ],296.8947286380253,-28.473796527398008,transition
-23.0,55.80522155761719,0.04837357,0.03328389,-0.0009765625,[ -7.856514  -14.619598   -0.9171181  32.89968    27.826267 ],72.87151117353073,-68.50699155521397,transition
-1.0,-60.45147705078125,0.035952117,0.024639808,0.0048828125,[-15.828741 -20.692945 -15.250832  52.87867   49.659157],-164.6137221469878,-288.26227942214723,transition
18.0,330.09954833984375,0.010838231,0.0026116427,0.027636718749999997,[ -0.13632202  -5.371311   -85.50308    -19.615448    -0.12946224],663.5971513655068,93.33253899948431,transition
9.0,68.86297607421875,-0.022459716,-0.0134399235,0.005273437499999999,[ 0.39537525  1.7318478   6.171276   24.927616   32.854767  ],-123.64107204189804,-263.1335826550039,transition
-27.0,-60.436920166015625,0.048850514,0.034401145,-0.03984375,[-9.313221  -8.684426   6.723982  24.179232  13.1801815],-502.83985178379953,-55.92981267994469,transition
10.0,-324.4212341308594,-0.015903668,-0.010544661,0.00146484375,[  2.4998817   0.3926506 -10.033649   24.780346   11.721709 ],-248.73143169837886,-220.38293292240337,transition
7.0,16.498016357421875,0.049090505,0.03461945,-0.00029296875000000416,[12.77832  40.156822 47.49935  20.566713 -7.813484],-177.28549158802593,-352.6668420629858,transition
4.0,222.2237548828125,-0.045584057,-0.031200446,0.018750000000000003,[ -66.25236 -166.36739 -128.69296   70.64281   33.86608],316.76130960928776,282.0197598064399,transition
-32.0,-66.46633911132812,-0.0037413714,-0.0023085917,-0.016015625,[-1.638834   1.6601067 93.447205  -2.401291  -0.9202976],28.447592787504846,11.65601059726714,transition
-4.0,-123.7120361328125,0.022535391,0.014160905,0.0017578125000000042,[ -8.426941 -32.264763  34.04431   50.07007   28.573372],-23.732838498715637,-58.53166235105482,transition
6.0,427.10498046875,-0.025976919,-0.018217923,0.011328125000000001,[-17.668299  -11.06118    -0.9615555  -6.60334   -37.45377  ],366.7347419866903,368.3555417994867,transition
13.0,129.8314208984375,0.027015127,0.016834721,0.0035156250000000014,[-1.5738096 11.553253  15.279325  13.710617  16.56089  ],-217.18336104061427,-443.8273882994922,transition
-10.0,-184.41375732421875,0.023749996,0.018030424,-0.006640625000000004,[ 6.976358 14.585202 32.31645  36.462296 28.336765],-847.9757843860566,-934.7953609291662,transition
21.0,14.4639892578125,0.011104584,0.0041847304,0.0028320312499999917,[-3.1919384   0.28093147 -0.67962646 -2.097334   -4.182951  ],149.44425066350118,-32.117505882918294,transition
-28.0,-216.05072021484375,-0.07361525,-0.044007927,-0.0002929687499999972,[ 17.058418  20.990152  29.980953  21.09223  -12.918186],-281.19233092583727,-60.748936073388904,transition
19.0,-44.432861328125,-0.0035350313,-0.002100015,0.0074218749999999944,[-31.433601 -23.68011   25.62865   99.68809   85.321014],-102.89174915240915,-94.57666563734529,transition
11.0,194.74819946289062,0.04401125,0.024092637,0.016503906250000006,[ 2.1685371 36.223587  42.856224  34.061996  36.12403  ],36.96178897553273,-450.0203143222209,transition
-11.0,379.900634765625,0.01777865,0.009068409,0.019433593750000006,[-16.034676   -7.6191654  -5.503147   -5.202402    2.5721035],508.3857231019456,199.82776137761493,transition
-15.0,-185.2545166015625,0.0388189,0.026277505,-0.010449218749999996,[-13.968819  -14.949333   -8.954792   15.020731    7.7825127],-135.73218285855455,-47.37121641783574,transition
-6.0,-76.46142578125,-0.00033858418,-0.00474518,0.013964843749999997,[  0.9333229  -5.127943  -20.248894    5.225807   12.214453 ],290.2959136418524,-20.617320562478426,transition
16.0,417.6728515625,-0.010617647,-0.0073958393,0.017675781249999994,[ 7.340415    3.7507381  -9.903278    6.889021    0.92054176],352.6468603132796,46.577829228613155,transition
54.0,277.66339111328125,-0.016027234,-0.011006592,0.0392578125,[ -4.880555   -10.2079525  -33.23375    -23.359917     0.80730057],541.0149357898056,400.6424586499179,transition
-22.0,295.9577331542969,0.039735015,0.023938611,0.0021484375000000028,[-3.8445282  3.1601276 25.603226  19.234785  -6.622389 ],136.1686787263036,23.645286264802962,transition
1.0,71.21746826171875,0.024811462,0.013555583,-0.00019531249999999584,[ 22.7223     10.184687   -3.4133797  -6.3827896 -12.582121 ],-12.222544401335199,-71.23734465365942,transition
7.0,-140.7762451171875,-0.014487492,-0.009114698,-0.0049804687499999944,[-1.1544838 -4.8433094 -6.746891  14.3497505  4.2571144],-131.4546577484241,-70.86289805673732,transition
18.0,-280.82354736328125,-0.009977947,-0.0064679952,-0.010546874999999997,[ -3.8328915 -11.462668  -10.944815   10.899244   -4.585493 ],-75.18477926451396,117.57515354150019,transition
-6.0,-13.402740478515625,0.05850416,0.039310757,0.01416015625,[-1.3031926 -3.1178942 17.576344  18.441677   7.5568743],174.3563145622884,-232.04859996117102,transition
14.0,326.99749755859375,-0.018341929,-0.01022483,0.0030273437500000014,[ 0.80503845 -3.7113132  11.822159    5.686283    3.525917  ],-47.070209743704254,0.557385482986092,transition
2.0,18.7734375,0.020397041,0.013622213,-0.00029296875000000416,[ 11.920444    6.3894043 -18.451988   -1.6977348 -12.00772  ],86.40509847437488,36.53137400885976,transition
-21.0,31.0513916015625,-0.006616175,-0.0052205985,0.005566406250000003,"[ 5.1681824e+00  1.0056496e-02 -3.0532156e+01 -2.2240047e+00
  4.1912718e+00]",-67.76973938443484,-127.95965039253156,transition
10.0,433.5609436035156,-0.023538204,-0.015905956,0.031054687500000004,[-29.275578  -36.63028    -8.24379    -7.389206    0.4775715],767.0119227022428,501.2601887574208,transition
-12.0,-745.8897705078125,0.0009934851,0.0014279429,-0.064453125,[ 3.477045 19.205233 19.20818  12.198805 14.463951],-1187.2365245337396,-414.4811123587558,transition
-21.0,37.5555419921875,0.0111133605,0.008828849,-0.008398437500000001,[ 0.3139553 20.969744  33.263615  30.055466  26.620092 ],-559.9642152439624,-728.151061406692,transition
-18.0,87.81170654296875,0.009156659,0.0037298556,0.004687499999999997,[14.79604  34.87678  49.191444 36.10688  17.077812],-307.16612564917205,-350.16456982316504,transition
-9.0,-162.713623046875,-0.001778502,0.0006169267,-0.0030273437500000014,[35.740643  29.70387   42.825653  43.12197   -7.5068703],-201.5225501837872,-400.2031712158541,transition
10.0,-96.87179565429688,0.053890318,0.029576048,-0.007617187500000011,[ 4.0272007 12.108248  14.559591  16.791515  12.537949 ],-379.8874874105577,-524.6211840440087,transition
-13.0,-2.12530517578125,0.0035959966,-0.0008615926,-0.009082031249999997,[-30.43704  -25.190794  -7.837036   4.743616  12.008011],-146.84940011431718,45.05919748113865,transition
-3.0,269.6190185546875,0.026302272,0.01508549,0.027636718749999997,[ -9.402931 -15.888431 -12.141308   9.584702  10.51836 ],421.31460159817516,76.79889190148606,transition
22.0,82.265380859375,0.017955534,0.005270973,0.004199218750000004,[ -1.1297398   -1.9387684  -11.77033      2.0567398    0.11592579],71.39920937813031,-2.292865351979799,transition
-3.0,703.8746337890625,0.01820241,0.0038558245,0.029101562500000004,[ 2.6623173  -4.899889   -6.1734486   3.1797113  -0.02107334],374.00307677523824,41.72282966617672,transition
-7.0,89.55079650878906,0.051607557,0.03232063,-0.006152343749999997,[-7.899103  -6.9509144 -6.088501  -5.237118  -6.2052784],69.16169269898296,117.09816752847973,transition
1.0,43.6878662109375,0.004092764,0.0025939755,-0.0006835937499999993,[ 15.784095  16.384346   4.061062  -9.961142 -16.249725],2.681301246093426,-134.4926569609629,transition
2.0,-102.79646301269531,0.003553392,0.002783508,-0.005761718749999999,[  -1.2819853   -6.990116  -164.44046      8.430119    21.043638 ],-192.38706622143013,-87.6695015989535,transition
-35.0,-584.3378295898438,3.7747159e-06,6.3337393e-06,-0.007812499999999972,[-0.4883361  -0.6558714  -0.8732147   0.23713684  2.166233  ],104.24077029383852,-79.90471391452411,transition
-3.0,-1.662872314453125,5.2221585e-06,-5.1682466e-05,0.0162109375,[-3.955844  -4.2424517 22.030758  32.81865    8.997134 ],89.60495383242801,-68.9700389180764,transition
27.0,337.3033447265625,-0.00027638074,-0.00025999956,0.06542968749999999,[ -1.1864734   -9.349102   -18.39011     -5.788324    -0.25935698],769.1932134455838,538.3366911366179,transition
-1.0,18.43585205078125,-2.0610249e-05,-9.743797e-06,0.04843749999999997,[-0.82443404 -0.7853093  -1.0956943  -1.1990457  -1.7729254 ],404.1584719431553,171.603966459787,transition
10.0,171.34652709960938,0.00054359116,0.00048314888,-0.04736328125,[15.410572 44.624153 50.767143 16.746021  4.935198],-1110.3851261793595,-1190.9896808009735,transition
0.0,88.26504516601562,0.004751023,0.0037940647,-0.0001953124999999993,[ 19.837793  36.96035   81.073425 -53.803444 -18.554482],-86.7041182784235,-83.21763683613335,transition
23.0,4.021728515625,-3.871647e-05,-2.0337066e-05,0.15683593750000002,[-2.213285  -3.1140003 -3.2463012 -2.741138  -2.7500148],1202.5156765563042,704.9007968673127,transition
-63.0,1.7611083984375,3.6718911e-06,1.3149033e-06,0.02734375,[-0.06717646  0.00165737 -0.02135503 -0.38241792 -0.55451906],435.5920328470893,33.7860423675661,transition
-191.0,-272.96575927734375,0.00079850433,0.0008741948,-0.20498046874999998,[0.4805472 0.6552702 3.3646765 7.78488   6.152753 ],-1979.030573089713,-315.4254707505511,transition
-1.0,4.454193115234375,-0.07179083,-0.04285172,-0.00537109375,[-3.9606266 -1.5215569 17.821808  -8.632099  12.38574  ],-190.81203333721555,-45.37137610898617,transition
-26.0,-12.20989990234375,-0.02977813,-0.017269002,-0.009960937499999996,[ 1.0324802 -2.0617971 -9.893274  -9.53071   -8.630997 ],111.76187975595758,338.79594166416337,transition
13.0,-579.477294921875,0.027091146,0.022061512,-0.011132812499999992,[ 3.2321444  8.89027   18.563885   6.3621426 -0.2198906],-262.1135890497062,-167.40072157793634,transition
11.0,35.64886474609375,-0.02959609,-0.018861428,0.005761718749999999,[-9.858488  -3.5650024  6.662384  14.390949  12.804909 ],-45.84762957241992,-63.82546826289581,transition
2.0,199.0887451171875,0.004430715,0.0035940688,0.014062499999999999,[ 2.1332674 12.509379  13.514023  12.200208   4.5630703],-135.33747937317025,-534.147581925833,transition
17.0,-18.582763671875,0.005780071,0.002165936,0.0021484375000000028,[ 1.6142788 -6.304369  -9.542828  -4.717867  -4.6448574],164.60535741513672,103.84499693078646,transition
-1.0,-109.8922119140625,0.008420002,0.004691491,-0.0033203125000000056,[ 24.03936    16.456615   -6.0167828 -15.489126  -14.640526 ],14.382980207208448,-53.771616328942855,transition
13.0,229.61337280273438,-0.020087985,-0.014311085,-0.0010742187500000014,[-11.355589     0.71730804   6.5054026    4.0304184   -1.4590044 ],-216.3811874553112,-47.56766463952863,transition
25.0,-385.7234802246094,-0.017858878,-0.0042339414,-0.012792968750000001,[ 3.8661852 13.6987095 21.174269  17.621685  16.76411  ],-463.6608215482063,-316.9480507325336,transition
-8.0,-720.2108764648438,-0.031493165,-0.009710483,-0.03291015625,[ 4.1083794 11.170292  13.553562  13.514713   1.1213589],-400.5472153740802,-99.37180008468204,transition
-11.0,-371.0194396972656,0.0044606403,0.005230181,-0.013085937500000006,[-0.628438   1.2311487  2.2218266  1.8439503 -1.8058476],-178.76583086182973,-44.99742441815306,transition
4.0,39.516845703125,0.0028891526,0.0023189858,-0.007519531250000003,[-7.088709  -1.9683852  1.6567078  0.4964075  1.3491879],14.724874789820888,45.001234928880876,transition
-19.0,-82.16949462890625,0.017192826,0.011732861,-0.009863281250000001,[ 2.777421  -1.3966665 -3.739153  -1.0406132 -1.5463257],-29.94509271690481,32.69184598499737,transition
-3.0,-39.396728515625,0.0061092973,0.008314129,-0.00244140625,[-3.4301872 13.970093  28.48157   16.39745   12.833143 ],-387.5060819897478,-249.99138644622985,transition
22.0,-70.1109619140625,-0.025742665,-0.016130432,-0.004980468750000001,[-11.622562 -11.255505  34.161846  51.71582   39.52877 ],-283.82375678879066,-202.8091458482079,transition
-1.0,-79.63455200195312,-0.018974401,-0.008943133,-0.00019531250000000278,[ -3.7349024  -7.269356  159.84253    19.015194    1.8054867],-211.16806444136046,-127.08603606931933,transition
27.0,-43.2587890625,-0.006620057,-0.0047887154,0.009765625,[ 3.2806435 16.085245  25.154621   3.939312  -5.252243 ],-47.780007516537125,-67.3810618693924,transition
5.0,166.171875,-0.051772848,-0.03279363,0.0007812500000000042,[ -9.43442  -17.23816  -18.303665 -17.855877  -4.342887],62.88539886661556,250.95937981064753,transition
-8.0,-22.85443115234375,-0.010633007,-0.0052639507,0.006152343750000004,[-2.4058018   0.99427223  6.58119     3.2306728  10.624096  ],-178.3808286339422,-76.91068588843814,transition
25.0,225.27560424804688,-0.006058851,-0.0045048324,-0.0033203124999999986,[ -3.956335  -10.234535  -13.205869   -1.7488632   1.3268394],127.96383534347956,150.90359653189967,transition
-13.0,-241.52444458007812,-0.009812947,-0.0030080061,-0.016308593749999996,[27.804453  33.795975  57.980637  42.150997   0.6271057],-438.57476379234845,-360.64544661791933,transition
-48.0,-527.4325561523438,0.0020054923,0.0021606614,-0.02939453125,[ 4.941186 12.636951 52.512466 74.21361  25.226463],-556.0360535812024,-337.4754740618723,transition
20.0,-53.4031982421875,-1.4230434e-05,-1.9366365e-05,0.03496093750000001,[ 1.8948808  -0.25957537 -2.6192431  -4.4564524  -4.999996  ],349.9338752234703,136.4921513267077,transition
