id,max pitch,max pitch prev,max pitch post,min pitch,min pitch prev,min pitch post,mean pitch,mean pitch prev,mean pitch post,num change points,num change points prev,num change points post,standard deviation,standard deviation prev,standard deviation post,zero cross,zero cross prev,zero cross post,loudness,loudness prev,loudness post,amplitude envelope,amplitude envelope prev,amplitude envelope post,band energy ratio,band energy ratio prev,band energy ratio post,spectral centroid,spectral centroid prev,spectral centroid post,spectral bandwidth,spectral bandwidth prev,spectral bandwidth post,mfcc1,mfcc1 prev,mfcc1 post,mfcc2,mfcc2 prev,mfcc2 post,mfcc3,mfcc3 prev,mfcc3 post,mfcc4,mfcc4 prev,mfcc4 post,mfcc5,mfcc5 prev,mfcc5 post,mfcc6,mfcc6 prev,mfcc6 post,mfcc7,mfcc7 prev,mfcc7 post,mfcc8,mfcc8 prev,mfcc8 post,mfcc9,mfcc9 prev,mfcc9 post,mfcc10,mfcc10 prev,mfcc10 post,mfcc11,mfcc11 prev,mfcc11 post,mfcc12,mfcc12 prev,mfcc12 post,mfcc13,mfcc13 prev,mfcc13 post,is_sa,is_ri,is_pa,is_ni,is_ma,is_ga,is_dha
1135.0,-0.3402214768732157,-0.6104938537332473,-0.05537486664456187,-0.025207142398429576,-0.18332393560254281,-0.0010243559152307573,-0.4636920583236645,-0.3599121479044725,-0.4958828586984243,-0.3213609489267907,-0.44462788749945736,-0.4658639522046917,-0.6084443564861342,-0.5944348345731325,-0.40677829200841426,-0.24934244192093066,-0.2113039059139383,-0.4620809303303889,0.8260698616348665,0.6482273474971267,-0.23836540138644013,0.6396827184941737,0.5985216852019728,-0.24846832299446875,-0.4073581355833912,-0.4231309408103423,-0.252466250295162,0.22030779192993324,0.27261995472245054,-0.29602667446323094,1.0215311894252044,1.3407838407573007,0.0334526838117627,0.8661582768816162,0.9134186222927126,0.36694360610250903,-0.40136856558343215,-0.18542137359900582,0.24986847061170392,-0.18892287728500934,0.8409644619914232,-0.021701991868427757,-0.7947032720858992,-0.7476551668891592,-0.6639992763962886,-0.9867499682434184,-0.3926605753138211,-0.3410145166860617,-0.5215755051749328,0.13119259412920023,-0.680644585439489,-0.6363065986427511,0.013171889642220519,-0.22632714524060724,0.11154636510702645,0.15395168096360373,-0.0996458272893134,-0.733267113001829,-0.4623364540242521,-0.5016902300838502,0.5744721608388951,0.7197412058898015,0.18451107911020873,0.28600109111675565,0.9702466156600409,0.7903026737865335,-0.7085226760497326,-0.1990998371674218,0.04072906225682962,-0.8493879335205443,-0.9225599348405866,-0.08828624235367814,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1136.0,1.1125172569511719,-0.9001224919480431,-0.9986523757752899,-0.17811374206458558,-0.02145817611282527,0.042023151654572766,-0.6529524734053689,-0.6015727628643954,-0.3161986874239945,-0.5597116823624466,-0.36453597663862797,-0.37115099285617753,-0.24961578376839044,-0.9475644086217754,-0.7194954900481932,-0.500113819125821,-0.3676744169424266,-0.36281756630181794,-0.35705176213477646,1.040641059847346,1.0834937287351425,-0.4945890242474687,0.8161047153844916,0.9338315702261072,-0.25596639421558626,-0.3447193792032437,0.04764566134954159,-0.23631624091059655,0.02209719347674328,-0.53206880245611,-0.007782725335694477,0.6446869291761237,-0.7065722538612812,0.1846490345577076,0.7963519794063157,0.5321757116780695,0.17403234066855433,-0.2325411977078675,0.44934363567781993,-0.29333445263399704,-0.21511046169985412,-0.7367848617376411,-0.5152030358286922,-1.124986565135049,-1.1003903578786935,-0.5011466851934654,-0.9811305396100252,-0.7770608177819665,-0.30892515525685726,-0.7241450700133548,0.6851233966015584,-0.02640256438446083,-0.41122754670535755,0.39780345330032185,0.06563236511621913,-0.558091621692354,-0.795851594196187,-0.32023602712824534,-0.8596047562231304,-0.747561083874087,-0.9671005074903776,-0.2275267047533112,-0.8234101941794063,0.3053834137885136,0.31910068314410517,0.759554653471177,-0.2714044645069425,-0.8511227637287544,0.6464086504321823,-0.1699197586629985,-0.7802118505484722,0.16991423029244393,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1137.0,0.02820182636380306,-1.0735147575906256,0.030915232406566,-0.20215804991721495,-0.22806074494502102,-0.2763256986222157,-0.7267136834013074,-0.5155857130013001,-0.38871875894646496,-0.052112898193920155,-0.24439811034738387,-0.10595470668033784,-0.5905230754258329,-0.8445166070348443,0.1850642438089421,-0.3611481706354682,-0.39193466519723047,-0.26795242619506293,0.47779117981531294,0.45084129071014384,0.33060977611951053,0.5270679907431908,0.48466965618794583,0.3254651445368791,-0.09306003564352218,0.009008188534446872,-0.21413577099613593,-0.5336013424784852,-0.46404630471566527,-0.3269609933350868,-0.3729076534876804,-0.39985292834242137,-0.17968626294927076,0.4476985458327871,0.38835868997228773,0.4979698061271291,0.6396414644173373,0.4015411069793073,0.18079292911937364,0.16414264831482048,-0.3341528808747622,-0.2690689512609311,-0.6101964022530381,-0.9164068503497353,0.2962669334815171,-0.3838370754569169,-0.7024478777082651,0.9487947543437767,-0.22118820942631987,-0.2729697182030638,-0.9604942470922601,-0.12042722143641053,0.8031952455749992,-1.4939343495432955,0.39802765437578236,0.21003688915282978,1.031696104391516,-1.0054961479197295,-1.3770120161244985,-0.37138245116647867,-1.068224409834981,-1.4468708289915542,-0.7603907990209493,0.5624254231043596,0.08287669969167877,-0.01721199659445387,-0.5472901331307803,-0.449422580350108,-0.5142164245632282,-0.43230367785888524,0.7421985070764072,0.4928455068053079,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1138.0,-0.32722537571516613,-0.686793240810191,0.1035261936795317,-0.18120176857065645,-0.1916933399737899,-0.21768726776197395,-0.3004438074644475,-0.6786975472099227,0.5024044424679583,-0.343430461281944,-0.5247197983602868,-0.44692136033498886,0.14393956273912287,-0.7825253176008989,1.2813487333998848,-0.3574667175990989,-0.4013024838302735,-0.4249235213357367,0.14769106266054702,1.224231390258771,0.1302731696331209,-0.03148656388273806,1.0861520263903466,0.06689352066589675,-0.3353363568892902,-0.16381447714358432,-0.3226459186263597,-0.16532374928194604,-0.4417921823163562,-0.015053471665582139,0.40391808739749097,-0.3946167751567146,0.5695240967071812,0.6034353605931286,0.6937003425301524,0.3853963519810411,0.09870305863664,0.3624451524675693,-0.5191249500165012,0.1756797526433066,-0.20673832700735592,0.6074237555526101,0.2068103352492251,0.03254908670151197,1.3649314676476947,1.0774966187899568,0.4609390213385033,1.6575071692307881,-0.7468146794043559,-1.0866028916626596,-1.4157953541518435,-1.641417079677037,-1.5309400892804639,-1.4018112094944573,0.44625675253872277,1.1441405000750757,1.5237389859876378,-0.006347403401932036,-0.21050131303909897,0.5331293450070952,0.20380387140275838,-0.13958357892142184,-1.8652839245497828,-0.341064333817441,0.4744455171785194,-1.561659166595853,-0.3810767349841145,0.07853768667869891,0.6680949482387915,0.2096830720587551,0.22009808312782111,0.436795125201869,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1139.0,-0.6210733114655537,0.19719420372356458,-0.6567510763215102,-0.1943150634464789,-0.2261006951306176,-0.19671012873402008,-0.20575487500020495,0.3924292074923629,-0.7831172086151251,-0.39198338846328135,-0.32449002120821324,-0.39009358472588035,0.3223985370870609,0.9949344532024941,-0.7887159468806858,-0.43268800676471597,-0.15918040223777552,-0.47747471405674485,-0.0394353086161874,-0.4603487023471066,0.605998412861479,-0.13643604870644005,-0.41296707903996843,0.3312954605267872,-0.33759407639718575,-0.4568723166130761,-0.01831221196030911,-0.16834505685371356,0.41230446859736103,-0.5977468631510073,0.47852226897469563,1.4183939985979408,-0.43235724756513844,0.3253297560915231,0.2831903069172481,0.5405550016207883,-0.20724498567932217,-0.632321740234264,0.6337747769516922,0.4222669855580453,0.794198866076756,0.122586807393131,0.725503666810058,0.7134999979217511,-0.2033762067161341,1.3559125343323872,1.9984916811253037,-0.053895407258000995,-0.6031433156220326,-0.7836346115519482,-0.6430562844539728,-1.191768981951275,-2.2553568828802404,-0.027232194382965282,0.18948270644412024,1.7134670150929265,0.35272660393210026,0.7770525626179959,0.38834371866136946,-0.2782141090787645,-0.7732258789135167,-0.38413066554263187,-0.6482439317217874,-1.148722362319247,-0.09371745927333275,-0.2658105388365625,0.8686401335043684,-0.6605855195322289,-1.3035997345648518,0.1591563033976971,0.8728870709725965,-0.9593055157965076,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1140.0,-0.5221387428958263,-0.06100638031483837,0.2987390702198408,-0.14465737231337222,-0.21629877880750123,-0.21536716548334217,-1.0325069434069778,-0.3880167208278648,-0.0690890405897227,-0.369913876108128,-0.28444406577779857,-0.21961025789855484,-1.2040566195705964,-0.42194441643569874,0.027937303422706616,-0.5988942421635923,-0.39289546710831175,-0.2895643885695035,-0.30725966991769965,0.7436860346524742,-0.13523286082432345,-0.48038110814611346,0.599892260995764,-0.13594484927383432,-0.2364999837034831,-0.1532933037580564,-0.2641628801694491,-0.5228802449044253,-0.42666936487584967,-0.26563455144388887,0.07173512917798792,-0.25384443093431336,0.10750149992339725,0.2591663733110286,0.7583376185700136,0.6040219625635795,0.606362498088799,0.4629905800733531,0.3127901428350705,0.9969063469005657,-0.2194681735538766,-0.03022319534048101,-0.08395476774813537,-0.2638374864012354,-0.6095018775586318,0.33054600872518675,-0.01968830495871788,0.2485110322738687,-0.33086640120230143,-0.7708805879201506,0.4752664993679432,0.008762464266566598,0.4992777364628792,0.4087314985184174,1.2145759664716411,0.1114935792246091,0.6385912037118502,0.40567341056678274,-0.38912478920116544,-0.408234088379656,-0.6950733112512334,0.2222462600605226,0.5268691043261589,-0.21916272370917986,-0.013432083404206171,0.1677005447174518,-0.1795318860665044,0.6347126982958495,-0.48221083236190804,-1.5994129242491784,0.24049411651267127,-0.9719859097067209,0.0,0.0,1.0,0.0,0.0,0.0,0.0
