id,max pitch,min pitch,mean pitch,num change points,standard deviation,zero cross,loudness,amplitude envelope,band energy ratio,spectral centroid,spectral bandwidth,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,prev_sa,prev_ri,prev_ga,prev_ma,prev_pa,prev_dha,prev_ni,next_sa,next_ri,next_ga,next_ma,next_pa,next_dha,next_ni,is_sa,is_ri,is_pa,is_ni,is_ma,is_ga,is_dha
476.0,4269.626184797032,-760.557346194235,2252.9727985403038,75.0,1721.2476374810115,0.08238002232142858,0.023700984194874763,0.05024042725563049,17.59893798828125,1626.8855875292315,1873.8706969593059,-326.7113037109375,118.79478454589844,-22.085514068603516,7.136606693267822,-13.673300743103027,12.811121940612793,-3.492994785308838,-3.0906941890716553,-10.833513259887695,-17.25238800048828,-5.841765403747559,0.7482031583786011,0.8035697937011719,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
477.0,3992.67327961409,-942.5180577456292,2063.6576950583412,364.0,1237.0493672355424,0.059747869318181816,0.0296790711581707,0.06557168066501617,24.831758499145508,1406.6884876981794,1768.7745459651765,-296.9151306152344,134.70620727539062,-17.55406951904297,15.44393539428711,-17.0924129486084,6.809701442718506,-14.051421165466309,-11.128891944885254,-7.007568359375,-11.921990394592285,-5.067904949188232,-0.5228447318077087,-9.916457176208496,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
478.0,3916.937714040831,-945.6626951112888,1976.5631027617414,133.0,1468.258619617078,0.05755974264705882,0.045550212264060974,0.08140617609024048,17.481056213378906,1652.5340301916322,1980.1769293262148,-228.31869506835938,117.16783905029297,-21.044788360595703,18.979551315307617,-8.877875328063965,-7.206729888916016,-37.3172492980957,-19.398788452148438,-7.206320762634277,-14.397939682006836,-3.3408448696136475,0.37648871541023254,-15.843487739562988,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
479.0,3978.863507781989,-795.4204769746851,2392.1056663356535,36.0,1863.6359376190744,0.060587565104166664,0.028656862676143646,0.04835735261440277,16.460987091064453,1694.3448645497347,1984.867669004849,-295.65185546875,106.59610748291016,-26.306869506835938,32.159420013427734,12.65597915649414,-8.944697380065918,-22.71543312072754,-4.707684516906738,-3.1092922687530518,-26.5366268157959,-14.126702308654785,-2.0700623989105225,-13.740768432617188,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
480.0,4022.1623793814933,-889.8995317688913,2359.8243002526174,359.0,1548.000101091718,0.06508091517857142,0.037448447197675705,0.08743220567703247,19.930789947509766,1624.2260035670672,1856.3580373445106,-238.33522033691406,125.1669921875,-30.331064224243164,10.784000396728516,-11.998132705688477,5.467192649841309,-20.202768325805664,-10.309030532836914,-7.311392784118652,-6.043904781341553,1.4172395467758179,3.179619312286377,-18.967111587524414,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
481.0,4270.674067313251,-966.7626654634444,2040.2507371013608,193.0,1336.9426893863322,0.06034029447115385,0.03762368857860565,0.06874735653400421,23.62253761291504,1341.491414905733,1719.88231615852,-285.5863952636719,139.3323974609375,-11.339385986328125,15.121964454650879,-14.514485359191895,8.838112831115723,-7.728340148925781,-4.004951000213623,-7.861721515655518,-4.289586067199707,3.4308724403381348,-7.125545024871826,-11.352248191833496,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
482.0,4273.077330185084,-1010.4891726151036,2035.5720056940982,74.0,1462.8128258376946,0.059814453125,0.031751278787851334,0.05230552703142166,22.934415817260742,1348.072834573349,1767.763380577863,-297.7604064941406,142.8512420654297,-8.077566146850586,12.6116943359375,-4.088341236114502,11.3584566116333,-7.3611321449279785,-8.339527130126953,-13.1887845993042,-3.754732131958008,2.4579780101776123,-12.553189277648926,-14.791282653808594,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
483.0,3984.098764974465,-974.280831134851,1622.073446404623,155.0,989.4537193072574,0.04612379807692308,0.027677614241838455,0.05362434685230255,11.868523597717285,1651.588289321147,2216.6819832928095,-283.9067687988281,123.57868957519531,4.024390697479248,11.400812149047852,-6.721460819244385,17.445703506469727,-24.018686294555664,-9.900426864624023,-0.4342905282974243,-8.879632949829102,12.532668113708496,-3.340571403503418,-13.62784481048584,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
484.0,4028.0516839215306,-769.5198279865738,2147.614531607475,61.0,1611.835141405686,0.049603630514705885,0.024285398423671722,0.04300730675458908,21.31775665283203,1438.770124284654,1855.474569022677,-330.6197204589844,123.99359130859375,-12.910577774047852,29.825408935546875,6.411826133728027,16.67147445678711,-8.791698455810547,-2.6962156295776367,-5.87052059173584,-13.489721298217773,-3.0035953521728516,4.031160354614258,-7.208539009094238,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
485.0,3995.912105999354,-1006.373789940721,2384.063863108891,98.0,2052.394259550728,0.07686121323529412,0.024803023785352707,0.04564506560564041,11.551345825195312,1998.1805096651583,2255.673240575966,-277.116943359375,99.67195129394531,-6.424946308135986,41.91725540161133,5.827084541320801,1.0323511362075806,-20.702194213867188,1.848200798034668,6.307425498962402,-17.284997940063477,-1.1357741355895996,8.515436172485352,-10.183056831359863,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
