id,max pitch,min pitch,mean pitch,num change points,standard deviation,zero cross,loudness,amplitude envelope,band energy ratio,spectral centroid,spectral bandwidth,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,prev_sa,prev_ri,prev_ga,prev_ma,prev_pa,prev_dha,prev_ni,next_sa,next_ri,next_ga,next_ma,next_pa,next_dha,next_ni,is_sa,is_ri,is_pa,is_ni,is_ma,is_ga,is_dha
1.0,0.9152433367175089,-0.21201198704421018,-0.6129015344096215,0.4025190563222383,-0.8060767296380353,-0.45205376454067475,-1.24576958614046,-1.1567865205271055,0.8123345653572084,-0.8260369844129489,-1.271413771915199,-0.45839195115943526,1.6270530074139795,-0.6004598022389823,1.4031610417123745,-0.015458861133243108,0.5998085664591053,0.43799265414649025,-1.6412197937933768,0.500487918683332,-0.2642446346815553,2.166793628657136,0.62343334606531,0.12517296298903371,-0.414144998318784,-0.45246481570263447,-0.4249182927993988,-0.4173887322376175,-0.3944478721796702,-0.3429345281202573,-0.40653459039934753,-0.4152273992686999,-0.45246481570263447,-0.4249182927993988,-0.4173887322376175,-0.39444787217967014,-0.3429345281202573,2.466441431158124,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.0,-1.855421999995718,-0.21485401376126292,-0.8119238178624616,-0.14039094761453344,-1.2797069929419658,-0.5158412265919541,-1.1860036744102542,-1.1763488098562818,0.6865481097378223,-0.8984464747010719,-1.3168976564558252,-0.3487619285506968,1.7927105506088203,-0.2001214719318742,0.7684191596139839,-0.8484510931476662,0.8668160569928374,1.6349953043969265,-0.7787671082122116,-0.3933592848444229,-0.33270749386284226,1.040605918803375,-0.16936098870551033,1.1314468226579761,-0.414144998318784,-0.45246481570263447,-0.4249182927993988,-0.4173887322376175,-0.3944478721796702,-0.3429345281202573,2.4598152866098775,-0.4152273992686999,-0.45246481570263447,-0.4249182927993988,-0.4173887322376175,-0.39444787217967014,2.9160085030846723,-0.40544242703969163,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,-1.7121336146594344,-0.20627326699032286,-0.9001335239865585,0.7335617416495381,-1.118243039390963,-0.6058420824528189,-1.2839896965887383,-1.1873879261009614,0.03036446706489344,-0.7775468273799144,-0.7625113546193164,-0.5407690790834667,1.1003695896941912,0.6610195999525945,0.8062459552040832,-0.07622439188704982,1.8186897350169215,0.5857784109132103,-1.0170322874603697,0.5128259122816137,0.051698028180196594,2.3855242735194655,0.6143308664211076,-0.23984240436150522,-0.414144998318784,-0.45246481570263447,-0.4249182927993988,-0.4173887322376175,-0.3944478721796702,-0.3429345281202573,2.4598152866098775,-0.4152273992686999,-0.45246481570263447,-0.4249182927993988,2.3958480973815663,-0.39444787217967014,-0.3429345281202573,-0.40544242703969163,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.0,1.140185701513908,-0.20256087756006774,1.5654426681841247,0.8659788157804581,1.9040994275818661,-0.44715984840004935,-1.5852683024952836,-1.5442656232842884,0.5953293675555713,-0.8620508083395512,-1.3698342143250475,-1.2780179651266415,1.177436638255614,-0.49617885690815866,1.008322325084406,2.9324654516116593,1.0761058141439777,1.2618177352772453,1.1810713724807256,-0.17010264131346925,1.1235800790724026,-0.007506981363608112,-1.2671634563976666,1.6133334254455383,-0.414144998318784,-0.45246481570263447,-0.4249182927993988,-0.4173887322376175,-0.3944478721796702,2.9160085030846723,-0.40653459039934753,-0.4152273992686999,-0.45246481570263447,-0.4249182927993988,-0.4173887322376175,2.535189236727589,-0.3429345281202573,-0.40544242703969163,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5.0,-1.1602762725289517,-0.21615485618300948,-1.4846368264779553,-0.07418241054907347,-1.126956174123652,-0.7246220695354021,-1.6967656451731414,-1.6416299090271564,-0.2865559757670773,-0.7367723770336085,0.68093716612156,-2.3411814391998083,-0.009415302510685428,2.6409546989999866,1.23312983512113,3.3171099721728177,1.5315432576970136,0.6167618265014396,1.6246093855000725,0.9769557807622904,0.8629347626571311,-1.1564742874357352,-2.0960714911405343,0.9896707054246157,-0.414144998318784,-0.45246481570263447,-0.4249182927993988,2.3958480973815663,-0.3944478721796702,-0.3429345281202573,-0.40653459039934753,-0.4152273992686999,-0.45246481570263447,-0.4249182927993988,-0.4173887322376175,-0.39444787217967014,2.9160085030846723,-0.40544242703969163,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6.0,1.1018274399229742,-0.20920247341880607,-1.00593959862995,-0.369913876108128,-0.2085549744179743,-0.7311342007905897,-1.2196096400385223,-1.2370257498247261,0.6738480456146337,-1.1077514941648146,-1.128653149328337,-0.9990049174199596,0.8980775985237073,2.034809209062117,1.7025669591681556,0.023589357796267318,0.88764225874221,2.601570042960669,2.618395740722076,1.9202281187444223,-0.5948105617276636,0.41393512839563623,1.006310812440261,-0.4395297781542331,-0.414144998318784,-0.45246481570263447,-0.4249182927993988,-0.4173887322376175,2.5351892367275894,-0.3429345281202573,-0.40653459039934753,-0.4152273992686999,-0.45246481570263447,-0.4249182927993988,-0.4173887322376175,-0.39444787217967014,-0.3429345281202573,2.466441431158124,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7.0,-1.8263167349061296,-0.20486954613397237,-0.8508085123542888,-0.23749680197720807,-1.1523523063384886,-0.586269023809455,-0.9124480785705956,-0.9920384443335679,0.36667928982481496,-0.8109665027284004,-0.9654864312573888,-0.03690223121586047,1.5654448868172983,-0.1838327911065798,1.170580033794794,-0.3845383179427603,0.8414442852486972,1.3830011862272713,-0.19868473564588715,-0.11212820984413518,-0.8534286375912424,1.5670536443123992,0.025468726775232993,0.632351991707839,-0.414144998318784,-0.45246481570263447,-0.4249182927993988,-0.4173887322376175,-0.3944478721796702,2.9160085030846723,-0.40653459039934753,2.4083189157584592,-0.45246481570263447,-0.4249182927993988,-0.4173887322376175,-0.39444787217967014,-0.3429345281202573,-0.40544242703969163,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8.0,0.91009736588694,-0.21651130485689285,-0.11523027028310802,0.06706246852390779,0.9607491907375588,-0.30340654558445174,-1.0241971196774882,-0.9041660074281812,0.07732511798080591,-0.029685339357396173,-0.1465118492381161,-0.6270583608575838,-0.605020295388345,0.16274709152054692,2.460440680429372,0.14486168742063096,-1.2307263502670345,-0.19818131380642792,-1.855936706966198,0.0865723559796459,-1.0667700990645106,1.7624597925891432,2.365130100994516,-1.0967228225374666,-0.414144998318784,-0.45246481570263447,-0.4249182927993988,-0.4173887322376175,-0.3944478721796702,-0.3429345281202573,2.4598152866098775,-0.4152273992686999,-0.45246481570263447,-0.4249182927993988,-0.4173887322376175,-0.39444787217967014,-0.3429345281202573,2.466441431158124,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,-0.44276594456100343,-0.21118035316076572,-0.5352662385114045,1.2720578431152791,-0.3745586722631685,-0.4525990851602306,-0.8488412991258951,-0.6481718580910035,-0.05682838087768649,-0.6462793769779678,-0.7732175196314465,0.07567330497305066,1.0781898679226019,-0.06931973966859707,0.6242946870000612,0.04456077716406477,0.959266322693534,-0.395749239198567,0.13628526183098466,0.11509695725368954,-0.30650600428912206,1.766238470763743,0.5389029793482604,0.5098247520124802,2.4146132491264813,-0.45246481570263447,-0.4249182927993988,-0.4173887322376175,-0.3944478721796702,-0.3429345281202573,-0.40653459039934753,-0.4152273992686999,-0.45246481570263447,-0.4249182927993988,-0.4173887322376175,-0.39444787217967014,-0.3429345281202573,2.466441431158124,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10.0,0.5269274259600651,-0.21405696488217021,-0.7959855489082024,-0.0962519229042268,-1.095206261221034,-0.4978008754585481,-0.4659820339057035,-0.45675451175850884,-0.30252091030102524,-0.5574611379796871,-0.13465914293236342,0.36373357614168844,0.8481275722327295,0.5560894827430207,0.04317902260667525,0.020166846565959646,-0.20553168027023308,0.7429461399855879,1.745516145818033,-1.742403919405114,1.43601442137256,-0.2922009543541704,0.7239066767650044,1.108247164106509,-0.414144998318784,-0.45246481570263447,-0.4249182927993988,-0.4173887322376175,-0.3944478721796702,-0.3429345281202573,2.4598152866098775,-0.4152273992686999,-0.45246481570263447,-0.4249182927993988,-0.4173887322376175,-0.39444787217967014,2.9160085030846723,-0.40544242703969163,0.0,0.0,0.0,1.0,0.0,0.0,0.0
